ESTAMAA 

------------------------
Ayumiim Ungipaghaatangi 

ayumiim	ayumigh*[N][Rel][Unpd][Sg]
keniinun	kenegh-––ii[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenegh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-~:(u)te[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––i[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-–ghte[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––ii[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––ii[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––ii[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––ii[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenite-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenite-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenite-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenite-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[N→V]-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-–ghte[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-te[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh-~:(ng₁)u[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenigh[N][Ter][3SgPoss][SgPosd]
keniinun	kenigh[N][Ter][3SgPoss][PlPosd]
keniinun	kenu-aq[V→N]-––i[N→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-aq[V→N]-––i[N→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-aq[V→N]-––i[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-aq[V→N]-––i[N→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-~i[V→V]-@₁~:(u)n[V→N]-te[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-~i[V→V]-@₁~:(u)n[V→N]-te[N→V]-te[V→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-~i[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-@₁~:(u)n[V→N][N][Abs][Unpd][Sg]
keniinun	kenu-~i[V→V]-@₁~:(u)n[V→N]-~:(ng₁)u[N→V]-~:(u)te[V→N][N][Abs][Unpd][Sg]

katagumakangi	katag-@₁~:(i/u)ma[V→V]-~–(g₁)kaq[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-~–(g₁)kaq[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-~sf–(g₃)kaq[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-~sf–(g₃)kaq[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-@₂~fkaq[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-@₂~fkaq[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-@*@₂~sf–(g₂)k(a)e[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-@*@₂~sf–(g₂)k(a)e[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-@₁~:(i/u)ma[V→V]-@*@₂~sf–(g₂)k(a)e[V→N][N][Abs][3SgPoss][PlPosd]
katagumakangi	katag-@₁~:(i/u)ma[V→V][V][Trns][Ptcp][3Sg][3Pl]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-~–(g₁)kaq[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-~–(g₁)kaq[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-~sf–(g₃)kaq[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-~sf–(g₃)kaq[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-@₂~fkaq[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-@₂~fkaq[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-@*@₂~sf–(g₂)k(a)e[V→N]-–nge[N→V]-~i[V→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-@*@₂~sf–(g₂)k(a)e[V→N]-–nge[N→V][V][Intr][Opt][PRS][2Sg]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-@*@₂~sf–(g₂)k(a)e[V→N][N][Abs][3SgPoss][PlPosd]
katagumakangi	katag-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V][V][Trns][Ptcp][3Sg][3Pl]

------------------------


------------------------
Esghaghyaqminiki, elqwaaq, tepaq, uupa allaaghiinaq.

elqwaaq	elqwaagh[N][Abs][Unpd][Sg]

tepaq	tepe[V][Trns][Ind][3Sg][3Du]
tepaq	tepagh[N][Abs][Unpd][Sg]

uupa	uupa[N][Abs][Unpd][Sg]

allaaghiinaq	alla-agh[N→V]-aq[V→N]-––ii[N→V]-@₁~:(u)te[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-aq[V→N]-––ii[N→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-aq[V→N]-––ii[N→V]-~:(u)te[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-aq[V→N]-––igh[N→V]-~:(ng₁)u[V→V]-@₁~:(u)te[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-aq[V→N]-––igh[N→V]-~:(ng₁)u[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-aq[V→N]-––igh[N→V]-~:(ng₁)u[V→V]-~:(u)te[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-~i[V→V]-~i[V→V]-@₁~:(u)te[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-~i[V→V]-~i[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]
allaaghiinaq	alla-agh[N→V]-~i[V→V]-~i[V→V]-~:(u)te[V→V]-@₁~fnaq[V→N][N][Abs][Unpd][Sg]

------------------------
Llaaghanwhanguq neghegkat.

------------------------
Siingenllunguq pillghughulluki neqengegkat.

siingenllunguq	siingenllu-–nge[N→V][V][Intr][Ind][3Sg]
siingenllunguq	siingenllu[N][Abs][Unpd][Sg]-nguq[Encl]
siingenllunguq	siingen-lluk[N→N]-–nge[N→V][V][Intr][Ind][3Sg]

------------------------


------------------------
Tawaten ungipamsugumaluku tagitugrugmi agluk allgeghtuk.

tawaten	tawaten

ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-@₁~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)man[V→N]-–luk[N→N]-~:(ng₁)u[N→V][V][Intr][Opt][PRS][2Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-–pag[V→V]-–msug[V→V]-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-@₁~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-@₁~:(u)n[V→N]-–luk[N→N]-~:(ng₁)u[N→V][V][Intr][Opt][PRS][2Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-@₁~:(i/u)man[V→N]-–luk[N→N]-~:(ng₁)u[N→V][V][Intr][Opt][PRS][2Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-@₁~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V]-~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-~:(ng₁)u[V→V]-@₁~:(i/u)ma[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ete-@₁~:(u)n[V→N]-–nge[N→V]-~i[V→V]-pag[V→V]-–msug[V→V]-~:(ng₁)u[V→V]-@₁~:(i/u)man[V→N]-–luk[N→N]-~:(ng₁)u[N→V][V][Intr][Opt][PRS][2Sg]
ungipamsugumaluku	ungag-––i[N→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-@₁~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ungag-––i[N→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-@₁~:(u)n[V→N]-–luk[N→N]-~:(ng₁)u[N→V][V][Intr][Opt][PRS][2Sg]
ungipamsugumaluku	ungag-––i[N→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V]-~:(u)te[V→V][V][Trns][Sbrd][_][3Sg]
ungipamsugumaluku	ungag-––i[N→V]-–pag[V→V]-–msug[V→V]-@₁~:(i/u)ma[V→V][V][Trns][Sbrd][_][3Sg]
